Run,Generation,Ind0,Ind1,Ind2,Ind3,Ind4,Ind5,Ind6,Ind7,Ind8,Ind9,Ind10,Ind11,Ind12,Ind13,Ind14,Ind15,Ind16,Ind17,Ind18,Ind19,Ind20,Ind21,Ind22,Ind23,Ind24,Ind25,Ind26,Ind27,Ind28,Ind29,Ind30,Ind31,Ind32,Ind33,Ind34,Ind35,Ind36,Ind37,Ind38,Ind39,Ind40,Ind41,Ind42,Ind43,Ind44,Ind45,Ind46,Ind47,Ind48,Ind49
5,3,12853036,12745632,12745632,12745078,12734366,12665609,12663238,12526384,11829519,11829519,11781342,11567422,11271801,11035434,10823075,10753093,10451911,10247354,9927880,9549780,9511028,9264509,9235273,9231934,9152586,9110207,8767780,8699782,8425675,8171044,8133893,7876457,7779412,7779412,7757266,7757266,7508334,7189921,6682522,-1726296383370,-1906501909635,-2816082440901,-4274140071880,-8505688993269,-8505688993269,-8505688993269,-8897022115880,-8897022115880,-14799421304124,-27185996874582
5,4,12853036,12853036,12745632,12665609,12663238,12526384,12526384,12526384,12396703,12191926,12046995,11829519,11567422,11035434,10823075,10823075,10823075,10451911,10329435,10157937,10067692,9767118,9549780,9511028,9510733,9469175,9229123,9110207,8767780,8699782,8689197,8640945,8136425,7895732,7876457,7757266,7757266,7257388,7159018,6953818,6129126,6102403,5214672,-83912672095,-153539334128,-1726296383370,-2816082440901,-4274140071880,-8897022115880,-8897022115880
5,5,12883723,12853036,12853036,12665609,12526384,12191926,11880664,11829519,11545037,10988600,10823075,10823075,10774567,10451911,10451911,10451911,10444789,10350814,9868660,9633169,9580691,9549780,9457223,9229123,9153071,9110207,9110207,8944384,8767780,8699782,8689197,8640945,8611979,8253150,8161290,7990821,7895732,7848367,7496087,7257388,6953818,6953437,6199829,6102403,5680929,5387115,4907512,-153539334128,-153539334128,-7978805106160
5,6,12883723,12853036,12665609,12191926,11880664,11880664,11829519,11829519,11033082,10823075,10550035,10506633,10451911,10451911,10444789,10444789,10009033,9997481,9761351,9633169,9549780,9538080,9524715,9221941,9153071,9153071,9084165,8939232,8888596,8828825,8699782,8440440,8286652,8161290,7990821,7990821,7895732,7895732,7251313,6953818,6953437,6199829,6199829,6037900,4907512,-153539334128,-153539334128,-1884848835792,-1905068845960,-9521358144378
5,7,12883723,12883723,12883723,12883723,12853036,12853036,12665609,12665609,12514462,12191926,12056181,11880664,11880664,11829519,11829519,11591117,11154692,10988600,10823075,9997481,9742129,9667830,9633169,9332927,9221941,9153071,9084165,9084165,9084165,8939232,8881741,8699782,8699782,8485536,8327858,7910324,7895732,7895732,7895732,7530680,7085497,6953437,6953437,6953437,6037900,6037900,5417302,4907512,-153539334128,-452274573990
5,8,12883723,12883723,12883723,12853036,12514462,12381627,12056181,12056181,11880664,11591117,11374895,11154692,11096330,10950729,10823075,10246973,10067147,9825713,9799184,9667830,9643373,9633169,9488963,9420238,9332927,9221941,9084165,9084165,9084165,9069565,8939232,8939232,8735918,8716810,8628921,8296258,7958597,7895732,7085497,7085497,6953437,6953437,6953437,6199829,6037900,5643414,5417302,5310461,4135593,-5144523605922
5,9,12980719,12980719,12883723,12883723,12795477,12535089,12056181,11706260,11478938,11374895,11154692,11136001,10246973,10099426,10099426,9799184,9644854,9633169,9633169,9488963,9420238,9351724,9280981,9221941,9221941,9221941,9182017,9084165,9084165,9084165,9084165,9084165,8939232,8939232,8840837,8762506,8716810,7958597,6953437,6953437,6512080,6446537,6199829,6065189,6037900,5812221,5643414,4346957,-52766657078,-4006423058619
5,10,12980719,12980719,12980719,12883723,12881775,12828061,12631496,11374895,11136001,10506097,10473513,10246973,10099426,10099426,9790266,9740073,9644854,9644854,9644854,9633169,9633169,9633169,9491045,9450894,9280981,9221941,9182017,9084165,8939232,8762506,8762506,8762506,8716810,8703392,7958597,7160042,6953437,6815798,6512080,6194072,6146418,6066389,6065189,5812221,4346957,2669948,-3164014395204,-10043343120132,-10843230710576,-25410937712166
5,11,12980719,12980719,12728922,12353742,12147457,11374895,11250911,11006770,10473513,10172964,10099426,10099426,10099426,9855407,9709914,9704513,9644854,9644854,9644854,9633169,9491045,9491045,9491045,9335321,9084165,8838584,8762506,8703392,8703392,8617300,8387412,8184582,8141255,7958597,7921155,7165227,6587907,6389464,6194072,6194072,6162615,6065189,5927344,5812221,5812221,4346957,2669948,-7124030339216,-10843230710576,-15100577478870
5,12,12980719,12980719,12980719,12602029,12312403,12147457,12147457,11374895,11250911,11250911,10605175,10281756,10111111,10099426,10099426,10099426,9776914,9704513,9644854,9633169,9090510,9085788,8762506,8762506,8762506,8731680,8684026,8617300,8520224,8387412,8141255,8141255,7958597,7921155,7905010,7810970,7754204,7674998,7518316,7165227,6998703,6634705,6587907,6587907,6259903,5812221,5638652,2669948,-7124030339216,-10317406135799
5,13,12980719,12980719,12980719,12980719,12980719,12980719,12772737,12602029,12312403,12147457,11970740,11833943,11256132,11250911,11250911,10925020,10605175,10605175,10208793,10033695,9704513,9636375,9573902,9085788,9085788,8731680,8725468,8680773,8588053,8520224,8466812,8141255,8067354,8014386,7905010,7674998,7631484,7518316,7518316,6998703,6259903,6259903,6259903,5812221,5586025,3852559,2669948,2669948,-2844220545366,-9739699307520
5,14,12980719,12980719,12980719,12980719,12980719,12772737,12730254,12361325,12312403,12129304,12129290,11970740,11833943,11807519,11628337,11303710,11303710,11250911,10925020,10605175,10208793,9954978,9704513,9636375,9526746,9248561,8680773,8660280,8441633,8153134,8141255,8141255,8132511,7921155,7674998,7674998,7674998,7518316,6998703,6831619,6543384,6469013,6464246,6362063,6259903,6259903,5812221,5586025,5586025,3949985
5,15,12983403,12980719,12980719,12980719,12980719,12980719,12911053,12772737,12730254,12312403,12312403,12312403,11807519,11807519,11628337,11617640,11410914,11312238,11304091,11303710,11242572,10968635,10925020,10486234,10208793,10117220,10045948,10015781,9704513,9636375,9526746,9248561,9248561,9108475,8772570,8660280,8141255,8141255,8132511,8132511,7629302,7609212,6831619,6696365,6299921,5586025,5172395,-3265644450744,-4911775331819,-13949920476112
5,16,13019925,12983403,12980719,12980719,12980719,12743514,12730254,12600548,12498565,12104421,12002803,11925181,11807519,11807519,11736517,11628337,11617640,11617640,11515666,11159274,10968635,10968635,10740027,10520772,10208793,10032598,9981048,9733905,9704513,9655343,9636375,9549524,9487292,9404599,8475756,8282881,8141255,8141255,8132511,8132511,7683168,7541325,7396933,6975448,6696365,6299921,5172395,-708413086206,-3265644450744,-3287619040403
5,17,13019925,12983403,12875402,12743514,12683322,12600548,12530501,12269589,12104421,12002803,11925181,11903030,11807519,11807519,11617640,11617640,11161919,11058450,10968635,10968635,10928744,10740027,10740027,10427412,10427412,10080321,10032598,9997697,9636375,9636375,9549524,9549524,9531665,9405919,8475756,8436585,8282881,8141255,8132511,8132511,7778653,7541325,7513880,7363037,6299921,-57443519350,-161108641980,-6150957706250,-6992855009406,-27980956599960
5,18,13209771,13019925,13019925,13019925,12983403,12983403,12875402,12743514,12730254,12530501,12269589,12269589,12223283,12079699,11903030,11903030,11903030,11903030,11779039,11369441,11058450,11049526,10968635,10740027,10604002,10506576,10427412,10415348,10080321,10032598,9549524,9549524,9439529,9405919,9300050,9030956,8540323,8475756,8467157,8359874,8132511,8132511,7849737,7513880,7513880,7049212,6299921,-3092609451701,-3451557247075,-7266094126810
5,19,13209771,13019925,13019925,13019925,13019925,12983403,12980719,12662983,12269589,11903030,11903030,11779039,11325787,11137207,11058450,11058450,10968635,10740027,10709438,10506576,10427412,10415348,10415348,10415348,10081286,10032598,9918785,9911382,9572488,9549524,9479858,9416876,9409024,9328469,9030956,9030956,8581203,8564559,8540323,8467157,8269261,7849737,7848319,7513880,7513880,7366763,7023280,-14117774150115,-22898694421925,-46727875300561
5,20,13209771,13019925,12983403,12983403,12980719,12718643,12290895,11992141,11936567,11779039,11733741,11058450,11058450,10968635,10709438,10506576,10415348,10415348,10415348,10384211,10298622,10081286,10040319,9918785,9911382,9572488,9549524,9409024,9030956,8581203,8581203,8540323,8540323,8382976,8380401,8333745,8332580,8285550,8269261,8268880,8114465,7848319,7506986,6311636,5836871,5062415,-599476157618,-11222019159196,-13410204129564,-14117774150115
6,0,12709169,12665253,12196816,12170079,12034774,11973569,11845906,11368496,11279598,10766612,10468759,10439247,10405982,10390606,9966628,9878213,9160275,9122969,9110986,8811155,8504565,8060727,7865593,-1995401863208,-3055376395660,-4630850230050,-6085952436510,-6520178364073,-6659721035720,-8321772819024,-8495043014710,-9557139126492,-10500227676400,-10654831332094,-12399972021246,-14191598578970,-15827604440041,-19648135710399,-20677837350707,-22461932172416,-23437083951681,-23802805951960,-24235143235488,-24582382278935,-27112159156104,-29120994774128,-33633691254576,-37817190647196,-43490555466545,-66227131533258
6,1,12709169,12709169,12665253,12639635,12196816,12106280,11469619,11368496,11044030,10816100,10766612,10634575,10454004,10405982,10359973,10330804,9966628,9912957,9878213,9459478,9404488,9160275,9122969,9110986,8949456,8858387,8811155,8799951,8060727,7578573,-202178490807,-1995401863208,-3055376395660,-6520178364073,-8495043014710,-9557139126492,-10654831332094,-11843523885276,-19113366522960,-19648135710399,-23437083951681,-23802805951960,-23802805951960,-24582382278935,-27112159156104,-29120994774128,-38421438912000,-41207464285440,-52278990177504,-62326477124250
6,2,12709169,12709169,12709169,12709169,12709169,12709169,12665253,12665253,12665253,12584397,12253102,12106280,11549137,11178542,10816100,10790843,10665004,10545081,10454004,10322684,10113552,9966628,9792991,9759876,9611932,9404488,9404488,9404488,9160275,9110986,8949456,8949456,8483602,8432488,8168155,8034614,7703622,7632697,7361970,6763955,-202178490807,-202178490807,-1995401863208,-2632738231200,-6520178364073,-8495043014710,-13749358152486,-24582382278935,-24582382278935,-27112159156104
6,3,12735826,12709169,12709169,12709169,12665253,12665253,12584397,12556378,12548568,12283080,12106280,12106280,11604868,11549137,11549137,11178542,11029476,11018737,10988244,10816100,10545081,10431025,10278387,10113552,10113552,10063406,9877585,9869632,9792991,9792991,9654416,9611932,9596630,9404488,9404488,9376460,9089036,8949456,7632697,7209312,6602513,6478982,-202178490807,-202178490807,-202178490807,-1165939309170,-1339528479640,-2632738231200,-4541163315372,-6954587023152
6,4,12735826,12709169,12709169,12709169,12665253,12665253,12374350,12283080,12042303,11979550,11775671,11704963,11595742,11587871,11529037,11495156,11178542,11163472,11029476,11029476,10988244,10854296,10663147,10467697,10431025,10431025,10278387,10117237,10063406,9792991,9792991,9695340,9611932,9596630,9404488,8895831,7632697,6602513,6602513,6602513,6478982,-1165939309170,-1339528479640,-2632738231200,-3876561026920,-4541163315372,-4770514322600,-5539975707750,-9701062050093,-24231723038937
6,5,12914452,12735826,12709169,12665253,12572556,12451038,12302248,12171999,11963754,11813838,11775671,11677230,11571882,11538832,11529037,11413694,11384683,11255142,11182515,11163472,11121614,11029476,10988244,10854296,10278387,10161709,10092179,10063406,10028702,9611932,9611932,9099963,8901777,8131627,7632697,7428107,7350857,6602513,6602513,-1339528479640,-2479393228690,-2632738231200,-2632738231200,-2632738231200,-3387321107940,-4762507144896,-5539975707750,-7923887091354,-13382368909984,-17229015906431
6,6,12914452,12735826,12451038,12333015,12302248,12160639,11896128,11813838,11775671,11775671,11643945,11629643,11571882,11559977,11529037,11384683,11353722,11183293,11182515,11163472,11076807,11029476,10988244,10806176,10172017,10126558,10092179,10041740,10028702,10028702,9099963,9099963,8851595,8182034,8131627,7632697,7428107,6602513,-435647873214,-761847507976,-1339528479640,-2102227148010,-2479393228690,-2632738231200,-5539975707750,-8806972266660,-10458001442476,-12002200386824,-15833869599600,-34903578547850
6,7,12914452,12735826,12735826,12735826,12302248,11999144,11995164,11986354,11775671,11643945,11630059,11559977,11559977,11524376,11479360,11384683,11076807,11076807,11029476,10988244,10806176,10681167,10554499,10452233,10138665,10126558,10126558,9704990,9483638,9101600,9098237,8986776,8372079,8182034,8131627,8095890,7873112,7428107,6571205,5766755,-571021704350,-761847507976,-761847507976,-1339528479640,-2479393228690,-6584977470456,-8048603260008,-8802846494068,-18840884069640,-28654111439025
6,8,12914452,12914452,12735826,12735826,12405373,12302248,12163413,11995164,11995164,11559977,11524376,11384683,11211856,11192528,11163596,11093720,11076807,10988244,10900122,10681167,10499564,10195655,10138665,9930679,9809036,9707674,9704990,9483638,9075604,8986776,8986776,8197358,8131627,8131627,7873112,6940466,6571205,-761847507976,-761847507976,-1315190677562,-2103032851920,-2479393228690,-2479393228690,-6434074356246,-6584977470456,-8048603260008,-8074408460740,-10025870695535,-21561535316160,-48503490372372
6,9,12914452,12914452,12914452,12735826,12501512,12302248,12302248,12046438,11384683,11195566,11192528,11076807,11076807,10988244,10922055,10900122,10728364,10464360,10442606,10228156,10195655,10138665,10072241,10004853,9934739,9815016,9707674,9704990,9704990,9483638,9483638,8986776,7873112,7808547,6571205,6571205,-761847507976,-918481472920,-1315190677562,-2103032851920,-2103032851920,-2479393228690,-4892749310640,-6434074356246,-6434074356246,-6584977470456,-6584977470456,-8074408460740,-10025870695535,-21561535316160
6,10,12914452,12914452,12735826,12534592,12324657,12302248,12240458,12046438,11912249,11699869,11551394,11546017,11449695,11384683,11231644,11195566,11076807,10694539,10464360,10442606,10228156,10195655,10004853,9833874,9815016,9759367,9707674,9707674,9707674,9704990,8986776,8662712,8232132,7873112,7808547,7295869,7276319,6571205,6502460,-129584065375,-761847507976,-761847507976,-1315190677562,-2103032851920,-2479393228690,-4892749310640,-6434074356246,-6434074356246,-8908798594554,-25106337543208
6,11,12914452,12914452,12735826,12735826,12534592,12534592,12512695,12451038,12324657,12240458,12059897,12046438,11883232,11699869,11551394,11454349,11384683,11182500,11176756,11076807,10948825,10228156,10195655,10195655,10004853,9815016,9815016,9707674,9707674,9704990,9704990,9606405,9382584,9359897,7873112,7808547,7808547,7295869,7232432,6571205,6312690,-129584065375,-1315190677562,-1315190677562,-2103032851920,-2479393228690,-6434074356246,-11396682266353,-15423257040045,-25972264377924
6,12,12914452,12914452,12914452,12914452,12914452,12914452,12914452,12914452,12735826,12735826,12512695,12324657,11883232,11598467,11551394,11551394,11449532,11381348,11182500,11176756,11077188,11076807,11076807,10640610,10610453,10606876,10432153,10228156,10195655,10195655,10195655,10004853,9815016,9815016,9704990,9382584,9382584,9305867,8567531,7808547,7601693,7325009,6571205,6571205,6128854,-7847919883780,-15423257040045,-15769933651665,-17440349988460,-28298769472440
6,13,12914452,12914452,12914452,12914452,12827145,12735826,12512695,11883232,11551394,11449532,11449532,11381348,11182500,11176756,11076807,11076807,10734555,10640610,10610453,10228156,10228156,10195655,10195655,10195655,10195655,10195655,10195655,10195655,10195655,10154557,10118866,10102717,10004853,9838482,9387297,9382584,9232750,8952703,8567531,8362204,8321543,7541615,6571205,6128854,6128854,-653768949645,-2038214067155,-2166922999758,-10028258810009,-25844718812250
6,14,12914452,12914452,12827145,12735826,12708826,12512695,12175616,11943168,11509717,11401053,11381348,11182500,10955307,10610453,10610453,10610453,10565063,10329495,10195655,10195655,10195655,10195655,10195655,10185706,10123530,10021255,10004853,10004853,9985983,9838482,9564713,9387297,9138096,8952703,8567531,8518646,8321543,8159038,7541615,7220696,6680215,6571205,6571205,-653768949645,-2038214067155,-2286113362524,-10028258810009,-14229392913570,-18278310925525,-18278310925525
6,15,12914452,12914452,12914452,12735826,12512695,12289336,11862715,11647881,11530688,11509717,11509717,11509717,11457380,11401053,10629331,10610453,10610453,10389840,10329495,10329495,10223152,10195655,10123530,10004853,10004853,10004853,10004853,9838482,9826394,9724425,9502148,9387297,9387297,8952703,8952703,8567531,8518646,8518646,8321543,8246820,8159038,8082069,8000127,7220696,6571205,5940566,-1227522593646,-2286113362524,-2479074233104,-4096945291200
6,16,12914452,12914452,12914452,12735826,12497360,12162168,12082490,11530688,11510098,11509717,11401053,11376296,11125383,10775272,10389840,10223152,10195655,10123530,10123530,10004853,10004853,10004853,10004853,10004853,9892125,9863238,9838482,9643713,9430418,9387297,9334448,8952703,8952703,8952703,8645866,8598725,8518646,8518646,8321543,8321543,8149385,7916499,7848457,7146712,6571205,-1227522593646,-1947471479798,-8522975988684,-9519771174750,-10028258810009
6,17,12914452,12914452,12735826,12735826,12694755,12497360,12295272,12162168,12118214,11530688,11510098,11125383,11076807,10834298,10389840,10223152,10195655,10123530,10123530,10004853,10004853,10004853,9863238,9856222,9643713,9424319,9402257,9387297,9387297,9169335,8961353,8952703,8952703,8952703,8598725,8598725,8598725,8584377,8518646,8518646,8149385,8149385,7916499,7848457,7464906,7146712,7146712,6189966,-1227522593646,-6348926539792
6,18,12914452,12914452,11617996,11572013,11530688,11114867,11076807,10547703,10410332,10366146,10195655,10123530,10123530,10004853,9856222,9796868,9793803,9643713,9627692,9424319,9424319,9424319,9402257,9402257,8961353,8952703,8801734,8744944,8598725,8598725,8584377,8518646,8518646,8518646,8518646,8375460,8149385,8149385,8000367,7916499,7848457,7167693,6903356,6639312,6323358,5854067,-37760128780,-1227522593646,-7965652879964,-18410789132544
6,19,12914452,12914452,11709241,11572013,11495679,11114867,10476673,10299256,10237683,10195655,10123530,10123530,10004853,9796868,9627692,9471923,9446448,9424319,9402257,9402257,9402257,9390874,9236966,9076899,8952703,8952703,8801734,8598725,8518646,8518646,8518646,8507173,8375460,8149385,8149385,8000367,7900349,7553896,7167693,7113453,6903356,6903356,6639312,6596663,6323358,5623489,-37760128780,-37760128780,-3940579159261,-7965652879964
6,20,12914452,12914452,12410769,11709241,11709241,11709241,11495679,11495679,10476673,10350320,10299256,10186562,9899430,9471923,9471923,9446448,9424319,9402257,9402257,9390874,9370061,9270078,8980191,8952703,8912720,8895938,8852557,8844321,8801734,8565280,8518646,8518646,8507173,8507173,8380819,8149385,8149385,8149385,7640129,7624186,7167693,6903356,6596663,6596663,6574273,6323358,5623489,-37760128780,-12728581110392,-35770425553566
7,0,12787013,12495099,12459393,12401420,12319778,12095365,11839670,11810552,11582085,11556143,11259734,10920944,10891591,10479300,10254801,10248138,10239720,10049520,9528543,8775549,8680025,8434289,7973217,7394684,7148322,6184309,-350646988704,-424677718720,-567107441952,-764529573678,-2650652427744,-3273267362120,-4435310495595,-4774860707264,-5256432372352,-5375431898025,-5996522202008,-7108568328664,-10200949212895,-10312711188680,-10845313573262,-14260225869214,-16682349335526,-16930061145756,-16988559058100,-22204385144046,-22798954357298,-30213891032104,-37379207215800,-42573977334812
7,1,12787013,12787013,12628164,12495099,12459393,12459393,12401420,12046705,11839670,11810552,11810552,11259734,11259734,10920944,10534357,10479300,10239720,10239720,10218176,10106127,10066757,9764663,9528543,9386228,8775549,8518349,7948088,7778919,7394684,7035724,6184309,6184309,6184309,6184309,-424677718720,-454479868545,-764529573678,-2172936401325,-3273267362120,-5375431898025,-7008133366740,-7291680753306,-10200949212895,-10200949212895,-10845313573262,-13582249435585,-16930061145756,-17359871270825,-22798954357298,-28374910764369
7,2,12787013,12787013,12787013,12787013,12628164,12459393,12459393,12459393,12459393,12046705,11839670,11678227,11331217,10920944,10479300,10454687,10269465,10239720,10239720,10239720,10218176,10106127,10066757,9870459,9386228,9386228,8775549,8775549,8642062,8322831,7948088,7914774,7668193,7209273,7035724,7035343,7019827,6184309,6184309,6184309,6184309,-37055471088,-454479868545,-2895630794112,-3273267362120,-3273267362120,-8541960203675,-10200949212895,-21511963999890,-38132286268857
7,3,12787013,12787013,12787013,12787013,12787013,12628164,12459393,12459393,12423281,12284494,12152234,12139262,12138055,12046705,12028642,11484998,11419267,10920944,10920944,10670886,10454687,10454687,10413569,10411628,10272037,10262278,10239720,9870459,9757953,9640895,9386228,9158589,8642062,8198306,7035724,7035724,7035343,6480428,6184309,6184309,6184309,-454479868545,-454479868545,-1734904114244,-2895630794112,-2895630794112,-3273267362120,-3273267362120,-3273267362120,-10200949212895
7,4,12956676,12787013,12787013,12787013,12787013,12787013,12459393,12284494,12138055,11961173,11843041,11484998,11290205,10993066,10920944,10920944,10920944,10842805,10454687,10454687,10454687,9977856,9888515,9870459,9757953,9757953,9676800,9565082,8968970,8652251,8642062,8642062,8595409,7870132,7597310,7404985,7227809,7035724,7035343,7035343,6480428,6322941,6184309,4803800,-454479868545,-454479868545,-1690479243440,-2895630794112,-2895630794112,-7651678256180
